item_id,translated_name,original_name,collection_name,shopee_id (on_shopee),,,,,,,,,,,,,,,,,,,,,,,
119957509,LOUIS VUITTON 路易威登 包包 Cabas M95567 棕色 二手,Louis Vuitton・ルイヴィトン 2WAYバッグ M95567・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,27293518851,,,,,,,,,,,,,,,,,,,,,,,
120500799,LOUIS VUITTON 路易威登 包包 Cabas M95567 棕色 二手,Louis Vuitton・ルイヴィトン 2WAYバッグ M95567・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120569586,Kate Spade new york 斜背小包 肩背包 黑色 二手,kate spade new york・kate spade new york ショルダーバッグ 黒 0134625L0046・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_kate spade new york__kate spade new york,41425342056,,,,,,,,,,,,,,,,,,,,,,,
123651506,Kate Spade new york 斜背小包 肩背包 黑色 二手,kate spade new york・kate spade new york ショルダーバッグ 黒 0134625O0005・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_kate spade new york__kate spade new york,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124166287,Kate Spade new york 斜背小包 肩背包 黑色 二手,kate spade new york・kate spade new york ショルダーバッグ 黒 0134625O0041・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_kate spade new york__kate spade new york,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124517720,Kate Spade new york 斜背小包 肩背包 黑色 二手,kate spade new york・kate spade new york ショルダーバッグ 黒 0134625O0058・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_kate spade new york__kate spade new york,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121497516,LOUIS VUITTON 路易威登 腰包 包包 Cabas M51855 棕色 二手,Louis Vuitton・ルイヴィトン ウエストバッグ M51855・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123793235,LOUIS VUITTON 路易威登 腰包 包包 Cabas M51855 棕色 二手,Louis Vuitton・ルイヴィトン ウエストバッグ M51855・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,41626190826,,,,,,,,,,,,,,,,,,,,,,,
120569576,Kate Spade new york 斜背小包 肩背包 黑色 豹紋 灰色 二手,kate spade new york・kate spade new york ショルダーバッグ - 0134625L0045・ショルダーバッグ・ポシェット・黒xグレー(豹柄)・-,buyma-shopee-01_a50149_kate spade new york__kate spade new york,45350225582,,,,,,,,,,,,,,,,,,,,,,,
121612205,Kate Spade new york 錢包 白色 二手,kate spade new york・kate spade new york 財布・コインケース 白 0134625G0026・財布・小物その他・白・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,42975336737,,,,,,,,,,,,,,,,,,,,,,,
114919883,Kate Spade new york 錢包 米色 二手,kate spade new york・kate spade new york 財布・コインケース - 0134624D0018・財布・小物その他・ベージュ系xピ...・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,#N/A,,,,,,,,,,,,,,,,,,,,,,,
116282931,Kate Spade new york 錢包 米色 二手,kate spade new york・kate spade new york 財布・コインケース - 0134625J0015・財布・小物その他・ベージュ・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,40025370238,,,,,,,,,,,,,,,,,,,,,,,
116282865,Kate Spade new york 錢包 粉紅色 二手,kate spade new york・kate spade new york 財布・コインケース - 0134624O0030・財布・小物その他・ピンクベージ ...・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,40025370236,,,,,,,,,,,,,,,,,,,,,,,
122104265,Kate Spade new york 錢包 粉紅色 二手,kate spade new york・kate spade new york 財布・コインケース ピンク 0134625G0062・財布・小物その他・ピンク・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,#N/A,,,,,,,,,,,,,,,,,,,,,,,
116282932,Kate Spade new york 錢包 紅色 二手,kate spade new york・kate spade new york 財布・コインケース 赤 0134625J0042・財布・小物その他・赤・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,43775547675,,,,,,,,,,,,,,,,,,,,,,,
117641013,LOUIS VUITTON 路易威登 肩背包 背帶 包包 老花Monogram Cabas 棕色 二手,Louis Vuitton・ルイヴィトン ショルダーストラップ モノグラム・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,54350927196,,,,,,,,,,,,,,,,,,,,,,,
123187070,LOUIS VUITTON 路易威登 肩背包 背帶 包包 老花Monogram Cabas 棕色 二手,Louis Vuitton・ルイヴィトン ショルダーストラップ モノグラム・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120765875,Kate Spade new york 錢包 銀色 二手,kate spade new york・kate spade new york 財布・コインケース - 0134625L0068・財布・小物その他・シルバー・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,29143518181,,,,,,,,,,,,,,,,,,,,,,,
124201721,LOUIS VUITTON 路易威登 胸包 包包 Cabas N51994 棕色 二手,Louis Vuitton・ルイヴィトン ボディバッグ N51994・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,44276180970,,,,,,,,,,,,,,,,,,,,,,,
124243552,LOUIS VUITTON 路易威登 胸包 包包 Cabas N51994 棕色 二手,Louis Vuitton・ルイヴィトン ボディバッグ N51994・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124407745,Kate Spade new york 錢包 黑色 二手,kate spade new york・kate spade new york 財布・コインケース 黒 0134625O0015・財布・小物その他・黒・-,buyma-shopee-01_a50735_kate spade new york__kate spade new york,53250925966,,,,,,,,,,,,,,,,,,,,,,,
123200885,Kate Spade 涼鞋 高跟拖鞋 米色 黑色 二手,kate spade new york・kate spade new york サンダル US7(24cm位) 0134625S0027・サンダル・ミュール・ベージュx黒x ...・US7(24cm位),buyma-shopee-01_a60001___,55800795330,,,,,,,,,,,,,,,,,,,,,,,
120899384,Kenzo PINK 涼鞋 鞋子 粉紅色 二手,KENZO・KENZO ケンゾー エスパドリーユ ピンク 2021025L0025・シューズ・サンダルその他・ピンク・EU39(25.5cm位),buyma-shopee-01_a60001___,57800795379,,,,,,,,,,,,,,,,,,,,,,,
123979045,Kenzo PINK 涼鞋 鞋子 粉紅色 二手,KENZO・KENZO ケンゾー エスパドリーユ ピンク 2204525S0005・シューズ・サンダルその他・ピンク・EU36(22.5cm位),buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121500642,Kenzo 休閒鞋 球鞋 海軍藍 二手,KENZO・KENZO ケンゾー スニーカー 紺 EU36(22.5cm位) 2021024E0039・スニーカー・紺・EU36(22.5cm位),buyma-shopee-01_a60001___,57650790587,,,,,,,,,,,,,,,,,,,,,,,
118722376,Kenzo 休閒鞋 球鞋 銀 藍色 二手,KENZO・KENZO ケンゾー スニーカー 青xシルバー 2021025F0030・スニーカー・青xシルバー・EU37(23.5cm位),buyma-shopee-01_a60001___,52400800445,,,,,,,,,,,,,,,,,,,,,,,
118722290,Kenzo 涼鞋 鞋子 黑色 二手,KENZO・KENZO ケンゾー エスパドリーユ 黒 2021024M0019・シューズ・サンダルその他・黒・EU35(21.5cm位),buyma-shopee-01_a60001___,52000800425,,,,,,,,,,,,,,,,,,,,,,,
118722417,Kenzo 靴子 黑色 二手,KENZO・KENZO ケンゾー ブーツ 黒 37(23.5cm位) 2021025M0014・ブーツその他・黒・37(23.5cm位),buyma-shopee-01_a60001___,53500917243,,,,,,,,,,,,,,,,,,,,,,,
113843474,KURO mame kurogouchi 涼鞋 高跟拖鞋 黑色 標識 二手,Mame Kurogouchi・Mame Kurogouchi マメ　クロゴウチ サンダル 黒 0359524N0041・サンダル・ミュール・黒・23.5cm,buyma-shopee-01_a60001___,49550937268,,,,,,,,,,,,,,,,,,,,,,,
120223998,KURO mame kurogouchi 靴子 標識 藍色 系 二手,Mame Kurogouchi・Mame Kurogouchi マメ　クロゴウチ ブーツ 青系 0359525E0029・ブーツその他・青系・23 1/2(23.5cm位),buyma-shopee-01_a60001___,48200947080,,,,,,,,,,,,,,,,,,,,,,,
122551479,Lee AURALEE Ohh! 涼鞋 鞋子 米色 二手,AURALEE・AURALEE オーラリー シューズ（その他） ベージュ 0490025G0026・シューズ・サンダルその他・ベージュ・UK6(24.5cm位),buyma-shopee-01_a60001___,55000912383,,,,,,,,,,,,,,,,,,,,,,,
124064561,Lee AURALEE Ohh! 涼鞋 高跟拖鞋 米色 二手,AURALEE・AURALEE オーラリー サンダル ベージュ 0490025O0049・サンダル・ミュール・ベージュ・UK7(25.5cm位),buyma-shopee-01_a60001___,53500917238,,,,,,,,,,,,,,,,,,,,,,,
123822549,MONCLER 包包 二手,MONCLER・MONCLER ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_MONCLER__Moncler,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124013624,MONCLER 包包 二手,MONCLER・MONCLER ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_MONCLER__Moncler,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122103663,Lee AURALEE Ohh! 涼鞋 高跟拖鞋 米色 黑色 二手,AURALEE・AURALEE オーラリー サンダル 黒xベージュ 0490025G0027・サンダル・ミュール・黒xベージュ・6(24cm位),buyma-shopee-01_a60001___,40626122796,,,,,,,,,,,,,,,,,,,,,,,
121683556,Lee AURALEE Ohh! 涼鞋 高跟拖鞋 米色 黑色 二手,AURALEE・AURALEE オーラリー サンダル 黒xベージュ 0490025G0040・サンダル・ミュール・黒xベージュ・UK6 1/2(25cm位),buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122551971,LEMAIRE 涼鞋 鞋子 棕色 二手,LEMAIRE・LEMAIRE ルメール シューズ（その他） こげ茶 2026025S0009・シューズ・サンダルその他・こげ茶・EU36 1/2(23cm位),buyma-shopee-01_a60001___,50950927338,,,,,,,,,,,,,,,,,,,,,,,
121642050,LOEWE 羅威 三折錢包 卡其色 綠色 三折 二手,LOEWE・ロエベ 三つ折り財布 C565TR2X04・財布・小物その他・カーキグリーン・ONE SIZE,buyma-shopee-01_a50735_LOEWE__loewe,46250942358,,,,,,,,,,,,,,,,,,,,,,,
123469240,LOEWE 羅威 三折錢包 米色 三折 二手,LOEWE・ロエベ 三つ折り財布 C821S33X12・財布・小物その他・ベージュ・ONE SIZE,buyma-shopee-01_a50735_LOEWE__loewe,41926190829,,,,,,,,,,,,,,,,,,,,,,,
117841091,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118098497,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120127095,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120364669,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120427781,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120528831,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120971235,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121281813,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121562452,PRADA 胸包 黑色 二手,PRADA・PRADA ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_PRADA__prada,42526195020,,,,,,,,,,,,,,,,,,,,,,,
123725266,LOEWE 羅威 包包 A039N 棕色 2用 二手,LOEWE・ロエベ 2WAYバッグ A039N07X09 2586 000・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_LOEWE__loewe,44850942594,,,,,,,,,,,,,,,,,,,,,,,
124017070,LOEWE 羅威 包包 Hammock 棕色 2用 二手,LOEWE・ロエベ 2WAYバッグ ハンモックバッグ スモール・バッグ・カバンその他・ブラウン・ONE SIZE,buyma-shopee-01_a50318_LOEWE__loewe,45650942591,,,,,,,,,,,,,,,,,,,,,,,
123684054,LOEWE 羅威 包包 Hammock 米色 2用 二手,LOEWE・ロエベ 2WAYバッグ ハンモックバッグ スモール・バッグ・カバンその他・ベージュ・ONE SIZE,buyma-shopee-01_a50318_LOEWE__loewe,40476181108,,,,,,,,,,,,,,,,,,,,,,,
121928838,LOEWE 羅威 包包 Hammock 米色 迷你 2用 二手,LOEWE・ロエベ 2WAYバッグ ハンモック ミニ・バッグ・カバンその他・ベージュ・ONE SIZE,buyma-shopee-01_a50318_LOEWE__loewe,46550947617,,,,,,,,,,,,,,,,,,,,,,,
123725265,LOEWE 羅威 包包 橘色 2用 二手,LOEWE・ロエベ 2WAYバッグ A657V25X01・バッグ・カバンその他・オレンジ・ONE SIZE,buyma-shopee-01_a50318_LOEWE__loewe,53100922381,,,,,,,,,,,,,,,,,,,,,,,
110366627,LOEWE 羅威 包包吊飾 女用 二手,LOEWE・ロエベ　レディース　バッグチャーム　ノット　チャーム・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_LOEWE__loewe,54350922228,,,,,,,,,,,,,,,,,,,,,,,
121500085,LOEWE 羅威 化妝包 深藍 二手,LOEWE・LOEWE ロエベ ポーチ 紺 - 4502525G0014・ポーチ・紺・-,buyma-shopee-01_a50205_LOEWE__loewe,51050922409,,,,,,,,,,,,,,,,,,,,,,,
123200821,LOEWE 羅威 化妝包 白色 滿版 藍色 綠色 二手,LOEWE・LOEWE ロエベ ポーチ 白x水色x青緑等(総柄) - 4502525S0010・ポーチ・白x水色x青緑 ...・-,buyma-shopee-01_a50205_LOEWE__loewe,56450912366,,,,,,,,,,,,,,,,,,,,,,,
119109588,LOEWE 羅威 化妝包 碎花 紅色 綠色 紫色 系 二手,LOEWE・LOEWE ロエベ ポーチ 紫系x赤x緑(花柄) - 4102725A0027・ポーチ・紫系x赤x緑(花柄)・-,buyma-shopee-01_a50205_LOEWE__loewe,47800932388,,,,,,,,,,,,,,,,,,,,,,,
121797345,LOEWE 羅威 化妝包 米色 滿版 紅色 藍色 二手,LOEWE・LOEWE ロエベ ポーチ ベージュx赤x青(総柄) - 4502525G0017・ポーチ・ベージュx赤x ...・-,buyma-shopee-01_a50205_LOEWE__loewe,47200942258,,,,,,,,,,,,,,,,,,,,,,,
119834726,LOEWE 羅威 化妝包 粉紅色 白色 滿版 紫色 二手,LOEWE・LOEWE ロエベ ポーチ ピンクx白x紫等(総柄) - 4502525E0023・ポーチ・ピンクx白x紫 ...・-,buyma-shopee-01_a50205_LOEWE__loewe,51450917478,,,,,,,,,,,,,,,,,,,,,,,
122039453,LOEWE 羅威 化妝包 藍色 二手,LOEWE・LOEWE ポーチ・ポーチ・ブルー・ONE SIZE,buyma-shopee-01_a50205_LOEWE__loewe,50150927409,,,,,,,,,,,,,,,,,,,,,,,
118774856,LOEWE 羅威 化妝包 黑色 滿版 綠色 黃色 二手,LOEWE・LOEWE ロエベ ポーチ 黒x黄x緑等(総柄) - 4502525Y0013・ポーチ・黒x黄x緑等(総柄)・-,buyma-shopee-01_a50205_LOEWE__loewe,51650917476,,,,,,,,,,,,,,,,,,,,,,,
122804972,Saint Laurent 胸包 黑色 二手,Saint Laurent・SAINT LAURENT PARIS ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Saint Laurent__Saint Laurent,52800922397,,,,,,,,,,,,,,,,,,,,,,,
124157063,Saint Laurent 胸包 黑色 二手,Saint Laurent・SAINT LAURENT PARIS ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Saint Laurent__Saint Laurent,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124402233,Saint Laurent 胸包 黑色 二手,Saint Laurent・SAINT LAURENT PARIS ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Saint Laurent__Saint Laurent,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120898845,LOEWE 羅威 名片夾 棕色 二手,LOEWE・LOEWE ロエベ カードケース 茶 - 4502525L0045・カードケース・名刺入れ・茶・-,buyma-shopee-01_a51138_LOEWE__loewe,43076185901,,,,,,,,,,,,,,,,,,,,,,,
117788509,LOEWE 羅威 名片夾 海軍藍 二手,LOEWE・LOEWE カードケース・カードケース・名刺入れ・ネイビー・ONE SIZE,buyma-shopee-01_a51138_LOEWE__loewe,40776190879,,,,,,,,,,,,,,,,,,,,,,,
121845141,LOEWE 羅威 名片夾 米色 二手,LOEWE・ロエベ カードケース C821Z94X02・カードケース・名刺入れ・ベージュ・ONE SIZE,buyma-shopee-01_a51138_LOEWE__loewe,54200927128,,,,,,,,,,,,,,,,,,,,,,,
119251582,LOEWE 羅威 名片夾 銀色 二手,LOEWE・LOEWE カードケース・カードケース・名刺入れ・シルバー・ONE SIZE,buyma-shopee-01_a51138_LOEWE__loewe,54250912664,,,,,,,,,,,,,,,,,,,,,,,
123397224,LOEWE 羅威 名片夾 黑色 二手,LOEWE・ロエベ カードケース CLE0322X01・カードケース・名刺入れ・ブラック・ONE SIZE,buyma-shopee-01_a51138_LOEWE__loewe,42176185903,,,,,,,,,,,,,,,,,,,,,,,
112310430,LOEWE 羅威 墜飾 長項鍊 Anagram 二手,LOEWE・ロエベ　アナグラム　ソートワール　ネックレス　ペンダント・ネックレス・ペンダント・色指定なし・FREE,buyma-shopee-01_a40004_LOEWE__loewe,49400937617,,,,,,,,,,,,,,,,,,,,,,,
112371316,TORY BURCH 包包 二手,Tory Burch・TORY BURCH ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Tory Burch__tory burch,#N/A,,,,,,,,,,,,,,,,,,,,,,,
112371317,TORY BURCH 包包 二手,Tory Burch・TORY BURCH ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Tory Burch__tory burch,53700912372,,,,,,,,,,,,,,,,,,,,,,,
112371323,TORY BURCH 包包 二手,Tory Burch・TORY BURCH ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Tory Burch__tory burch,#N/A,,,,,,,,,,,,,,,,,,,,,,,
112371336,TORY BURCH 包包 二手,Tory Burch・TORY BURCH ボディバッグ・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Tory Burch__tory burch,#N/A,,,,,,,,,,,,,,,,,,,,,,,
112310530,LOEWE 羅威 帶子 肩背包 背帶 Thin Braided 二手,LOEWE・ロエベ　シン ブレイデッド ストラップ　ショルダー　ベルト・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_LOEWE__loewe,46450948613,,,,,,,,,,,,,,,,,,,,,,,
108591966,LOEWE 羅威 帶子 肩背包 背帶 二手,LOEWE・ロエベ　ショルダー　バッグ　ストラップ　ベルト　肩ひも・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_LOEWE__loewe,57150917490,,,,,,,,,,,,,,,,,,,,,,,
113902684,LOEWE 羅威 帶子 肩背包 背帶 紅色 二手,LOEWE・ロエベ　　ショルダーバッグ　ストラップ　ベルト　肩ひも　赤・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_LOEWE__loewe,40076214372,,,,,,,,,,,,,,,,,,,,,,,
113902685,LOEWE 羅威 帶子 肩背包 背帶繩 藍色 二手,LOEWE・ロエベ　ショルダーバッグ　ストラップ　肩紐　ベルト　ブルー・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_LOEWE__loewe,55800927118,,,,,,,,,,,,,,,,,,,,,,,
122283642,LOEWE 羅威 帶子 肩背包 腰包 斜背小包 黑色 二手,LOEWE・ロエベ ウエストバッグ ベルトバッグ・ショルダーバッグ・ポシェット・ブラック・ONE SIZE,buyma-shopee-01_a50149_LOEWE__loewe,44750947463,,,,,,,,,,,,,,,,,,,,,,,
114694383,LOEWE 羅威 戒指 Anagram 單 11號 二手,LOEWE・11号　ロエベ　シングル 　アナグラム　 リング 　指輪・指輪・リング・色指定なし・11号,buyma-shopee-01_a40003_LOEWE__loewe,48750937395,,,,,,,,,,,,,,,,,,,,,,,
123457042,LOEWE 羅威 戒指 女用 11號 二手,LOEWE・ロエベ　レディース　フラワーリング　11号　指輪・指輪・リング・色指定なし・11 （11号）,buyma-shopee-01_a40003_LOEWE__loewe,49100937624,,,,,,,,,,,,,,,,,,,,,,,
122146652,LOEWE 羅威 戒指 銀色 二手,LOEWE・13号　ロエベ　ナパツイスト リング　シルバー　指輪・指輪・リング・色指定なし・13,buyma-shopee-01_a40003_LOEWE__loewe,47650937727,,,,,,,,,,,,,,,,,,,,,,,
121372389,LOEWE 羅威 手提包 Hammock Drawstring 棕色 迷你 二手,LOEWE・ロエベ ハンモック ドローストリング ミニ・ハンドバッグ・ブラウン・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,47850947609,,,,,,,,,,,,,,,,,,,,,,,
112332183,LOEWE 羅威 手提包 棕色 黃色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・イエローブラウン・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,43926185992,,,,,,,,,,,,,,,,,,,,,,,
118206240,LOEWE 羅威 手提包 橘色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・オレンジ・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,41876181050,,,,,,,,,,,,,,,,,,,,,,,
119098519,LOEWE 羅威 手提包 橘色 黃色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・オレンジイエロー・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,40426190904,,,,,,,,,,,,,,,,,,,,,,,
120407425,CHANEL 香奈兒 錢包 P53637 ap0250 米色 二手,CHANEL・シャネル チェーンウォレット AP0250・長財布・ベージュ・ONE SIZE,buyma-shopee-01_a50539_CHANEL__chanel,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122843536,CHANEL 香奈兒 錢包 P53637 ap0250 米色 二手,CHANEL・シャネル チェーンウォレット AP0250・長財布・ベージュ・ONE SIZE,buyma-shopee-01_a50539_CHANEL__chanel,52950927478,,,,,,,,,,,,,,,,,,,,,,,
118126825,LOEWE 羅威 手提包 波爾多酒紅色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ボルドー・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,49750947668,,,,,,,,,,,,,,,,,,,,,,,
124156975,LOEWE 羅威 手提包 海軍藍 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ネイビー・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,53750927447,,,,,,,,,,,,,,,,,,,,,,,
119807128,LOEWE 羅威 手提包 海軍藍 深 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ダークネイビー・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,48650937567,,,,,,,,,,,,,,,,,,,,,,,
116964300,LOEWE 羅威 手提包 灰色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・グレー・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121500087,LOEWE 羅威 手提包 灰色 二手,LOEWE・LOEWE ロエベ ハンドバッグ グレー - 4502525G0011・ハンドバッグ・グレー・-,buyma-shopee-01_a50002_LOEWE__loewe,57250917672,,,,,,,,,,,,,,,,,,,,,,,
124156978,LOEWE 羅威 手提包 灰色 棕色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・グレーブラウン・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,53750927446,,,,,,,,,,,,,,,,,,,,,,,
116774881,LOEWE 羅威 手提包 白色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・オフホワイト・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,40126185980,,,,,,,,,,,,,,,,,,,,,,,
120196467,LOEWE 羅威 手提包 米色 二手,LOEWE・LOEWE ロエベ ハンドバッグ ベージュ - 4502525E0063・ハンドバッグ・ベージュ・-,buyma-shopee-01_a50002_LOEWE__loewe,53300922316,,,,,,,,,,,,,,,,,,,,,,,
119105772,LOEWE 羅威 手提包 米色 二手,LOEWE・LOEWE ロエベ ハンドバッグ ベージュ - 4502525Y0038・ハンドバッグ・ベージュ・-,buyma-shopee-01_a50002_LOEWE__loewe,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123888529,LOEWE 羅威 手提包 米色 淺 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ライトベージュ・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,52100917605,,,,,,,,,,,,,,,,,,,,,,,
120644939,LOEWE 羅威 手提包 米色 系 二手,LOEWE・LOEWE ロエベ ハンドバッグ ベージュ系 - 4502525L0041・ハンドバッグ・ベージュ系・-,buyma-shopee-01_a50002_LOEWE__loewe,41476185918,,,,,,,,,,,,,,,,,,,,,,,
124541126,LOEWE 羅威 手提包 粉紅色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ピンクレッド・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,49950954200,,,,,,,,,,,,,,,,,,,,,,,
122429263,LOEWE 羅威 手提包 粉紅色 米色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・ピンクベージュ・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,51650912692,,,,,,,,,,,,,,,,,,,,,,,
124022825,LOEWE 羅威 手提包 粉紅色 米色 系 二手,LOEWE・LOEWE ロエベ ハンドバッグ ピンクベージュ系 - 4502525G0062・ハンドバッグ・ピンクベージュ系・-,buyma-shopee-01_a50002_LOEWE__loewe,40026204535,,,,,,,,,,,,,,,,,,,,,,,
120589395,LOEWE 羅威 手提包 紅色 二手,LOEWE・LOEWE ハンドバッグ・ハンドバッグ・レッド・ONE SIZE,buyma-shopee-01_a50002_LOEWE__loewe,57300912567,,,,,,,,,,,,,,,,,,,,,,,
120223863,LOEWE 羅威 手提包 紅色 二手,LOEWE・LOEWE ロエベ ハンドバッグ 赤 - 4502525E0052・ハンドバッグ・赤・-,buyma-shopee-01_a50002_LOEWE__loewe,#N/A,,,,,,,,,,,,,,,,,,,,,,,
